sessionid,tablaid,utalasid,kezdes,befejezes,tipp,tipp1,tipp2,tipp3,tipp4,tipp5,tipp6,tipp7,tipp8,tipp9,tipp10,tipp11,tipp12
BB09FEFE110F1E4CBDD9C162C87FA2BD,46,6,2022-02-25 08:39:09.802,2022-02-25 08:39:19.727,2,király,királynő,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,65,8,2022-02-25 08:39:21.08,2022-02-25 08:39:44.214,3,bánya,anyag,daru,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,13,10,2022-02-25 08:39:47.84,2022-02-25 08:39:57.608,2,gumi,autó,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,83,6,2022-02-25 08:39:58.885,2022-02-25 08:40:34.76,3,színház,mozi,szív,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,10,8,2022-02-25 08:40:36.148,2022-02-25 08:41:10.692,3,kesztyű,tanár,gazda,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,44,5,2022-02-25 08:41:12.324,2022-02-25 08:41:20.326,2,szellem,lélek,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,52,8,2022-02-25 08:41:21.672,2022-02-25 08:41:38.084,3,opera,kaszinó,kritikus,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,92,4,2022-02-25 08:41:40.907,2022-02-25 08:42:01.564,2,szoknya,hullám,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,17,4,2022-02-25 08:42:03.698,2022-02-25 08:42:14.312,2,felhő,játék,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,29,14,2022-02-25 08:42:15.66,2022-02-25 08:42:27.132,2,tánc,királynő,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,90,13,2022-02-25 08:42:29.936,2022-02-25 08:42:34.027,2,rózsa,szív,,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,11,12,2022-02-25 08:42:40.88,2022-02-25 08:43:01.273,4,macska,majom,park,barát,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,14,8,2022-02-25 08:43:02.785,2022-02-25 08:43:15.765,3,templom,egészség,lélek,,,,,,,,,
715AB0161594B5A992699CDB4D615392,69,8,2022-02-25 11:41:10.13,2022-02-25 11:42:10.473,3,tető,part,pálya,,,,,,,,,
715AB0161594B5A992699CDB4D615392,44,10,2022-02-25 11:42:18.148,2022-02-25 11:42:46.749,5,lélek,nadrág,király,gyűrű,iskola,,,,,,,
885598FDD3343D83EE515B7E98D8485E,69,11,2022-02-25 13:29:47.031,2022-02-25 13:29:58.72,3,kölyök,part,tető,,,,,,,,,
885598FDD3343D83EE515B7E98D8485E,62,5,2022-02-25 13:29:59.701,2022-02-25 13:30:07.342,3,tányér,üveg,műanyag,,,,,,,,,
885598FDD3343D83EE515B7E98D8485E,99,2,2022-02-25 13:30:08.371,2022-02-25 13:30:17.678,3,szoknya,lovag,háború,,,,,,,,,
885598FDD3343D83EE515B7E98D8485E,6,7,2022-02-25 13:30:19.96,2022-02-25 13:30:35.265,3,tányér,mező,forrás,,,,,,,,,
885598FDD3343D83EE515B7E98D8485E,43,1,2022-02-25 13:30:36.48,2022-02-25 13:30:47.395,3,hullám,rakéta,nyit,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,73,7,2022-02-25 13:45:14.676,2022-02-25 13:46:03.367,4,egér,másol,apró,szemét,,,,,,,,
00B35BA60865182F1D0E185E231586E8,1,13,2022-02-25 13:46:16.388,2022-02-25 13:46:58.011,3,képernyő,pálya,szarv,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,2,5,2022-02-25 13:47:00.858,2022-02-25 13:47:23.073,3,kalóz,hotel,amazon,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,56,11,2022-02-25 13:47:28.304,2022-02-25 13:47:53.601,3,természet,szikra,körte,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,0,2,2022-02-25 13:47:56.523,2022-02-25 13:48:19.488,3,kereszt,angyal,felhő,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,70,12,2022-02-25 13:48:22.011,2022-02-25 13:48:57.159,3,pilóta,rendőr,haza,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,67,11,2022-02-25 13:49:00.795,2022-02-25 13:49:29.579,2,torta,szakasz,,,,,,,,,,
00B35BA60865182F1D0E185E231586E8,97,1,2022-02-25 13:49:31.16,2022-02-25 13:50:21.478,3,egészség,zöld,anyag,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,23,13,2022-02-25 15:23:03.365,2022-02-25 15:23:53.317,2,hercegnő,édes,,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,5,9,2022-02-25 15:23:57.628,2022-02-25 15:25:05.738,3,haza,cirkusz,puska,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,54,2,2022-02-25 15:25:09.655,2022-02-25 15:25:54.272,3,gumi,egészség,tánc,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,91,2,2022-02-25 15:26:00.999,2022-02-25 15:27:22.574,3,tolvaj,kalóz,féreg,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,42,5,2022-02-25 15:27:25.402,2022-02-25 15:27:53.126,2,indián,bika,,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,24,12,2022-02-25 15:28:10.512,2022-02-25 15:28:42.997,3,térkép,kártya,felhő,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,49,9,2022-02-25 15:28:48.441,2022-02-25 15:29:12.971,3,hatalom,körte,pont,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,72,5,2022-02-25 15:29:27.485,2022-02-25 15:29:52.652,3,lámpa,sötét,narancs,,,,,,,,,
5FBD3A55CB4D11D06B7A1BBB3E6CCD74,97,15,2022-02-25 15:29:58.046,2022-02-25 15:30:27.339,2,egészség,anyag,,,,,,,,,,
29C6BAD6011975A95F1384B4FF66F763,50,8,2022-02-25 16:15:13.857,2022-02-25 16:23:40.031,2,boszorkány,háború,,,,,,,,,,
DF2EB4A63C8F26CBD8D2EDC5958D5FE8,93,13,2022-02-25 18:27:27.74,2022-02-25 18:27:59.722,2,hideg,puska,,,,,,,,,,
DF2EB4A63C8F26CBD8D2EDC5958D5FE8,17,4,2022-02-25 18:28:31.687,2022-02-25 18:29:10.598,2,gyémánt,felhő,,,,,,,,,,
5D72635DD9F18C1D6D870A70950B8516,2,5,2022-02-25 23:37:56.947,2022-02-25 23:38:17.47,3,kalóz,amazon,bálna,,,,,,,,,
5D72635DD9F18C1D6D870A70950B8516,27,12,2022-02-25 23:38:23.575,2022-02-25 23:38:40.816,4,fekete,királynő,medve,tányér,,,,,,,,
5D72635DD9F18C1D6D870A70950B8516,25,6,2022-02-25 23:38:42.761,2022-02-25 23:39:03.627,3,telefon,ordít,tüdő,,,,,,,,,
5D72635DD9F18C1D6D870A70950B8516,10,1,2022-02-25 23:39:13.049,2022-02-25 23:39:40.168,3,tanár,egészség,zseni,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,19,7,2022-02-26 09:30:58.226,2022-02-26 09:31:09.577,3,egészség,sajt,olaj,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,97,1,2022-02-26 09:31:11.354,2022-02-26 09:31:19.322,3,zöld,szén,egészség,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,25,9,2022-02-26 09:31:20.521,2022-02-26 09:31:59.954,3,meleg,telefon,körte,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,91,1,2022-02-26 09:32:01.334,2022-02-26 09:32:09.484,4,távolság,háború,hajó,torony,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,36,4,2022-02-26 09:32:10.973,2022-02-26 09:34:32.361,4,koncert,álom,iskola,gitár,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,93,11,2022-02-26 09:34:33.697,2022-02-26 09:34:49.769,3,ruha,hideg,csap,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,79,4,2022-02-26 09:34:51.003,2022-02-26 09:35:04.095,3,láng,élet,gyűrű,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,39,6,2022-02-26 09:35:05.782,2022-02-26 09:35:29.203,4,gumi,zöld,sötét,szín,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,88,3,2022-02-26 09:35:30.684,2022-02-26 09:35:38.765,4,betegség,élet,zseni,árnyék,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,76,5,2022-02-26 09:35:40.065,2022-02-26 09:35:52.338,3,hatalom,tégla,templom,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,84,1,2022-02-26 09:35:53.396,2022-02-26 09:36:03.384,4,szellem,gerinc,tüdő,haza,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,83,8,2022-02-26 09:36:04.618,2022-02-26 09:36:13.675,3,ordít,színház,mozi,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,53,4,2022-02-26 09:36:14.725,2022-02-26 09:36:45.192,3,autó,tolvaj,fedél,,,,,,,,,
BD9866D96F3A649288C49DCC166460BB,81,7,2022-02-26 09:37:48.836,2022-02-26 09:38:02.594,3,hatalom,kormány,árnyék,,,,,,,,,
579D1873BF5EE740718FCE1D76688881,32,11,2022-02-26 11:57:47.386,2022-02-26 11:58:07.751,2,leves,banán,,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,19,9,2022-02-26 15:41:17.173,2022-02-26 15:42:17.101,3,olaj,csavar,forma,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,70,4,2022-02-26 15:42:22.759,2022-02-26 15:42:46.321,3,katona,medve,háború,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,40,5,2022-02-26 15:42:49.423,2022-02-26 15:45:30.256,3,szív,körte,gerinc,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,35,11,2022-02-26 15:45:33.078,2022-02-26 15:45:48.456,2,cápa,nővér,,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,39,10,2022-02-26 15:45:50.599,2022-02-26 15:46:51.981,3,orvos,szék,szerencse,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,66,13,2022-02-26 15:46:54.582,2022-02-26 15:47:26.866,3,repül,cipő,térkép,,,,,,,,,
E032695BC0826B49344B7E8E60B37D3C,45,7,2022-02-26 15:47:29.954,2022-02-26 15:47:50.723,3,asztal,kritikus,háló,,,,,,,,,
293CD82A9DDAB0CA501D8BC028B4FD9A,27,6,2022-02-26 20:03:56.804,2022-02-26 20:04:22.547,3,tánc,színház,játék,,,,,,,,,
293CD82A9DDAB0CA501D8BC028B4FD9A,16,12,2022-02-26 20:04:26.478,2022-02-26 20:04:57.55,3,láng,sárkány,hatalom,,,,,,,,,
3D53237B7D935BAB4EE0E6DAE61C117C,10,4,2022-02-26 20:25:28.717,2022-02-26 20:25:54.808,2,zseni,tanár,,,,,,,,,,
3D53237B7D935BAB4EE0E6DAE61C117C,44,8,2022-02-26 20:25:59.788,2022-02-26 20:26:20.051,2,lélek,király,,,,,,,,,,
3D53237B7D935BAB4EE0E6DAE61C117C,19,8,2022-02-26 20:26:24.281,2022-02-26 20:26:56.756,2,sajt,indián,,,,,,,,,,
3D53237B7D935BAB4EE0E6DAE61C117C,71,3,2022-02-26 20:26:58.898,2022-02-26 20:27:17.277,2,sivatag,ordít,,,,,,,,,,
4E164B273B053D4B723A230098BFF055,49,17,2022-02-26 23:05:52.82,2022-02-26 23:06:17.901,2,forma,kerek,,,,,,,,,,
4E164B273B053D4B723A230098BFF055,2,4,2022-02-26 23:06:26.401,2022-02-26 23:07:07.026,3,színház,hotel,pisztoly,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,87,0,2022-02-27 00:21:39.281,2022-02-27 00:22:26.079,3,hajt,csomó,oszt,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,29,2,2022-02-27 00:22:54.518,2022-02-27 00:23:50.709,3,kenyér,kártya,homok,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,68,14,2022-02-27 00:24:01.213,2022-02-27 00:24:41.346,3,cápa,baba,kenyér,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,25,1,2022-02-27 00:24:53.134,2022-02-27 00:25:39.327,3,telefon,háló,tüdő,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,46,4,2022-02-27 00:25:43.825,2022-02-27 00:26:09.082,3,bolt,hideg,szél,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,12,7,2022-02-27 00:26:11.461,2022-02-27 00:26:34.121,3,nehéz,hajt,betegség,,,,,,,,,
0D6EB61EEB96AFC2DC3423CACB050AF4,71,1,2022-02-27 00:26:36.97,2022-02-27 00:26:57.665,3,sivatag,féreg,nyúl,,,,,,,,,
FF74F5031DBE16E3301D7BB399368886,68,15,2022-02-27 18:23:19.302,2022-02-27 18:23:38.434,2,tiszta,kenyér,,,,,,,,,,
FF74F5031DBE16E3301D7BB399368886,98,11,2022-02-27 18:23:58.81,2022-02-27 18:24:55.645,3,tojás,csavar,mező,,,,,,,,,
642962D951EE860777A713DABF1144FD,9,9,2022-02-27 20:26:08.624,2022-02-27 20:26:41.455,3,meleg,álom,édes,,,,,,,,,
642962D951EE860777A713DABF1144FD,24,7,2022-02-27 20:26:46.853,2022-02-27 20:27:24.202,3,vonal,fedél,mező,,,,,,,,,
642962D951EE860777A713DABF1144FD,62,4,2022-02-27 20:27:31.838,2022-02-27 20:28:09.013,2,robot,üveg,,,,,,,,,,
642962D951EE860777A713DABF1144FD,71,5,2022-02-27 20:28:13.431,2022-02-27 20:30:01.011,3,hajó,bálna,csavar,,,,,,,,,
642962D951EE860777A713DABF1144FD,5,4,2022-02-27 20:30:03.84,2022-02-27 20:30:55.35,3,banda,színház,cirkusz,,,,,,,,,
642962D951EE860777A713DABF1144FD,74,2,2022-02-27 20:30:57.39,2022-02-27 20:32:17.779,3,láda,követ,csizma,,,,,,,,,
642962D951EE860777A713DABF1144FD,90,12,2022-02-27 20:32:24.99,2022-02-27 20:32:55.59,3,természet,rózsa,boszorkány,,,,,,,,,
642962D951EE860777A713DABF1144FD,20,13,2022-02-27 20:32:58.248,2022-02-27 20:33:23.357,2,kormány,ordít,,,,,,,,,,
642962D951EE860777A713DABF1144FD,84,12,2022-02-27 20:33:26.998,2022-02-27 20:33:56.532,3,kenyér,szellem,király,,,,,,,,,
642962D951EE860777A713DABF1144FD,76,13,2022-02-27 20:34:02.822,2022-02-27 20:34:18.107,2,templom,tégla,,,,,,,,,,
642962D951EE860777A713DABF1144FD,3,0,2022-02-27 20:34:21.676,2022-02-27 20:34:56.011,2,lovag,levegő,,,,,,,,,,
642962D951EE860777A713DABF1144FD,14,5,2022-02-27 20:34:58.606,2022-02-27 20:35:19.817,3,templom,lélek,angyal,,,,,,,,,
39ED6FDA3AD77A69370615AA5D0213CE,18,3,2022-02-28 06:33:00.532,2022-02-28 06:33:45.51,3,csizma,denevér,macska,,,,,,,,,
39ED6FDA3AD77A69370615AA5D0213CE,50,0,2022-02-28 06:34:44.987,2022-02-28 06:35:04.341,3,tégla,papír,ajtó,,,,,,,,,
39ED6FDA3AD77A69370615AA5D0213CE,64,6,2022-02-28 06:35:29.715,2022-02-28 06:35:53.417,3,kölyök,zöld,természet,,,,,,,,,
39ED6FDA3AD77A69370615AA5D0213CE,96,11,2022-02-28 06:37:05.705,2022-02-28 06:37:38.623,5,motor,nyit,távolság,hajt,rendőr,,,,,,,
39ED6FDA3AD77A69370615AA5D0213CE,16,1,2022-02-28 06:37:48.214,2022-02-28 06:38:20.337,4,levegő,kutya,erdő,szemét,,,,,,,,
39ED6FDA3AD77A69370615AA5D0213CE,56,3,2022-02-28 06:38:24.356,2022-02-28 06:38:46.782,4,egészség,láng,természet,föld,,,,,,,,
447F07958D2B86B7FA624FDDC126B582,37,10,2022-02-28 09:49:21.177,2022-02-28 09:54:37.653,2,banda,kulcs,,,,,,,,,,
447F07958D2B86B7FA624FDDC126B582,66,9,2022-02-28 09:54:40.361,2022-02-28 09:54:57.67,3,tánc,cipő,gyémánt,,,,,,,,,
447F07958D2B86B7FA624FDDC126B582,80,7,2022-02-28 09:55:03.548,2022-02-28 09:55:18.368,4,piramis,tudós,mese,tanár,,,,,,,,
447F07958D2B86B7FA624FDDC126B582,51,16,2022-02-28 09:55:23.619,2022-02-28 09:55:44.938,3,kutya,barát,banda,,,,,,,,,
D152EA6A0A4972984B160C7FC47D4306,16,1,2022-02-28 13:53:16.111,2022-02-28 13:53:41.84,2,indián,erdő,,,,,,,,,,
D152EA6A0A4972984B160C7FC47D4306,61,10,2022-02-28 13:54:00.681,2022-02-28 13:54:22.347,3,kenyér,pohár,görög,,,,,,,,,
D152EA6A0A4972984B160C7FC47D4306,73,5,2022-02-28 13:54:39.608,2022-02-28 13:55:02.737,3,leves,csirke,tüdő,,,,,,,,,
D152EA6A0A4972984B160C7FC47D4306,57,0,2022-02-28 13:55:12.886,2022-02-28 13:55:35.261,4,katona,királynő,magyar,tolvaj,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,79,0,2022-02-28 17:15:37.105,2022-02-28 17:15:45.821,2,háló,négyzet,,,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,98,10,2022-02-28 17:15:48.8,2022-02-28 17:15:57.507,2,tojás,fűszer,,,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,22,15,2022-02-28 17:15:58.6,2022-02-28 17:16:06.684,3,banda,sötét,labda,,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,99,4,2022-02-28 17:16:07.777,2022-02-28 17:16:26.016,3,lovag,boszorkány,gyűrű,,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,93,12,2022-02-28 17:16:27.369,2022-02-28 17:16:35.774,3,ruha,háló,szakít,,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,54,3,2022-02-28 17:16:37.019,2022-02-28 17:16:47.344,3,vezet,gumi,teherautó,,,,,,,,,
01BC47DA7BA6FD92404D91EBA44DCC96,73,1,2022-02-28 17:16:51.063,2022-02-28 17:16:59.256,2,lyuk,szürke,,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,33,3,2022-02-28 22:04:28.831,2022-02-28 22:04:50.865,2,pisztoly,milliomos,,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,1,12,2022-02-28 22:04:57.97,2022-02-28 22:05:36.947,3,szerencse,szív,függ,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,90,7,2022-02-28 22:05:41.858,2022-02-28 22:06:01.67,3,háború,függ,csempész,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,83,8,2022-02-28 22:06:05.767,2022-02-28 22:06:27.879,3,színház,mozi,oszt,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,24,11,2022-02-28 22:06:31.573,2022-02-28 22:06:38.762,2,autó,felhő,,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,45,1,2022-02-28 22:06:53.004,2022-02-28 22:08:09.98,3,nyom,követ,háló,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,82,8,2022-02-28 22:08:13.951,2022-02-28 22:08:55.259,3,gerinc,orvos,száj,,,,,,,,,
ACFC741DFAA45B6D25FFB160B26FC30F,99,2,2022-02-28 22:08:58.633,2022-02-28 22:09:17.901,3,lovag,szoknya,kesztyű,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,93,10,2022-03-01 07:09:16.186,2022-03-01 07:09:26.373,2,hullám,csap,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,58,3,2022-03-01 07:09:27.928,2022-03-01 07:09:39.046,3,kártya,gyémánt,szerencse,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,0,9,2022-03-01 07:09:40.55,2022-03-01 07:09:51.161,2,álom,barát,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,45,6,2022-03-01 07:09:52.337,2022-03-01 07:10:10.141,2,háló,asztal,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,83,14,2022-03-01 07:10:11.363,2022-03-01 07:10:27.784,4,vitamin,méreg,csirke,forrás,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,84,14,2022-03-01 07:10:29.26,2022-03-01 07:10:37.012,2,haza,király,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,33,7,2022-03-01 07:10:38.106,2022-03-01 07:10:46.176,3,hercegnő,milliomos,görög,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,48,4,2022-03-01 07:10:47.236,2022-03-01 07:11:14.183,2,hatalom,pénz,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,66,9,2022-03-01 07:11:15.456,2022-03-01 07:11:26.825,2,cipő,puska,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,92,4,2022-03-01 07:11:28.192,2022-03-01 07:11:39.603,2,tető,forrás,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,71,0,2022-03-01 07:11:40.621,2022-03-01 07:11:51.394,3,féreg,hajó,bálna,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,79,15,2022-03-01 07:11:52.739,2022-03-01 07:12:08.52,3,központ,ajtó,élet,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,19,14,2022-03-01 07:12:09.928,2022-03-01 07:12:22.164,3,egészség,betegség,olaj,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,6,4,2022-03-01 07:12:23.525,2022-03-01 07:12:36.103,3,labda,rózsa,kocka,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,91,8,2022-03-01 07:12:37.648,2022-03-01 07:12:54.95,2,háború,kalóz,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,98,10,2022-03-01 07:12:56.149,2022-03-01 07:13:05.088,2,tojás,fűszer,,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,29,7,2022-03-01 07:13:06.21,2022-03-01 07:13:29.421,3,tető,repül,piramis,,,,,,,,,
E0045A21E265F56B75EBF4ABF52ADE0F,74,1,2022-03-01 07:13:30.538,2022-03-01 07:13:46.927,3,láda,gomb,üveg,,,,,,,,,
C16D5FEAC693E6EC73EB455FABD46F92,31,0,2022-03-01 12:59:36.205,2022-03-01 12:59:52.167,3,anyag,fedél,szakács,,,,,,,,,
C16D5FEAC693E6EC73EB455FABD46F92,13,4,2022-03-01 12:59:53.294,2022-03-01 13:00:13.196,3,gumi,autó,nyom,,,,,,,,,
C16D5FEAC693E6EC73EB455FABD46F92,83,1,2022-03-01 13:00:14.308,2022-03-01 13:00:25.7,2,méreg,vitamin,,,,,,,,,,
